Estimate,Std. Error,z-value,Pr(>|z|),variable,team
0.3503827481250447,128.2874050837107,0.002731232640463897,0.9978207943535586,recip,4_2_8
-11.535532331475487,293.03638084800906,-0.03936552962500138,0.9685989619702857,nodeTrans,4_2_8
-1.7804540933716224,181.46985483874002,-0.009811293974714376,0.9921718456079123,cycle,4_2_8
0.5408957055313649,0.6914812568503083,0.7822275733042146,0.4340808426250975,outdeg,4_2_7
-2.0567500990683985,0.33495644970656446,-6.1403507855131485,8.233944637225932e-10,diff,4_2_7
-2.8927236179987115,1.0105890540869824,-2.862413368025389,0.004204281785398445,commonReceiver,4_2_7
-1.984682142612087,0.9644898336064351,-2.0577533048647423,0.0396138205763108,inertia,4_2_7
1.554350059696595,1.543169659092485,1.0072450884050461,0.31381701053015165,recip,4_2_7
0.5354113935545173,0.3062959554333582,1.7480197960727186,0.08046059960410679,nodeTrans,4_2_7
2.6677358242238345,0.9177426682984009,2.906845149926525,0.0036509387941217053,cycle,4_2_7
5.776228642671216,1.9787081723329758,2.919191785548049,0.003509402414788587,outdeg,4_2_5
-1.5566433042033903,0.4102832951775515,-3.794069421056364,1.4819821006128997e-4,diff,4_2_5
-2.940756071759981,1.6249841499901376,-1.8097136958399436,0.07034019751550957,commonReceiver,4_2_5
-2.3102357502225344,1.5984427576505704,-1.4453040242855955,0.1483725080120999,inertia,4_2_5
-2.5687043942290835,1.4298295235078076,-1.796510949030671,0.07241329295901533,recip,4_2_5
-0.5985806422113324,0.3906222463691807,-1.532377246240114,0.12542936904588298,nodeTrans,4_2_5
-0.4322790065515362,0.8190726741949482,-0.5277663633161923,0.5976615060144304,cycle,4_2_5
26.74093183195653,309.6983996465522,0.08634507592701482,0.9311921068414002,outdeg,4_2_4
-1.9012779960334794,0.17868178744130048,-10.640580795947525,0,diff,4_2_4
1.4862894156277389,341.3097629522277,0.004354664228681238,0.9965254916257,commonReceiver,4_2_4
-17.90000415330887,370.61417112668994,-0.04829821833010798,0.961478574465142,inertia,4_2_4
2.6840087774818477,370.6106403567212,0.007242125522619718,0.9942216703688229,recip,4_2_4
-18.58362795091219,160.7698746953688,-0.11559148121577481,0.9079763146528499,nodeTrans,4_2_4
10.841312722116648,337.64008089133694,0.03210908104718088,0.9743850615172418,cycle,4_2_4
4.287484660704355,3.1200014422146354,1.3741931662893778,0.16938172172072408,outdeg,4_2_3
-12.393082834471661,62.212326481403935,-0.19920622705174212,0.8421014285606692,diff,4_2_3
-1.3983793655566554,2.3364476893895256,-0.5985066012421739,0.5495019555817047,commonReceiver,4_2_3
-1.0146114364803043,2.483037928361057,-0.40861697072424674,0.6828207744726449,inertia,4_2_3
-3.272873224235536,2.7762794661444423,-1.178870234119744,0.23844985199337532,recip,4_2_3
-0.8042644100876596,1.2827055959289764,-0.6270062379397243,0.5306551461920834,nodeTrans,4_2_3
-0.8598824222350022,1.8466620901327444,-0.46564145483334796,0.6414721648034183,cycle,4_2_3
-0.07765980281697246,1.7338118760171635,-0.04479136629019358,0.9642736068899389,outdeg,4_1_3
-0.3106368821226964,0.1589084798751547,-1.9548162713956239,0.05060475992579838,diff,4_1_3
-16.896348335332185,84.79233609508755,-0.19926739978462601,0.8420535789710042,commonReceiver,4_1_3
-17.05166677639353,84.76868442691195,-0.20115526024348743,0.8405771735381509,inertia,4_1_3
0.15795015221688077,84.93824582105924,0.0018595881123991762,0.9985162642108074,recip,4_1_3
8.718666258665266,55.013800948744084,0.15848143753579902,0.8740774465121781,nodeTrans,4_1_3
8.721296805248203,64.60075031070755,0.13500302648656157,0.8926094814496148,cycle,4_1_3
2.900839251982396,0.9527359272273718,3.0447463657892544,0.002328766102128288,outdeg,4_1_2
-1.011890976230632,0.16430910033131774,-6.158459721282784,7.345586361395817e-10,diff,4_1_2
1.6268503399850778,1.0838448481329293,1.500999283050106,0.13335574700569608,commonReceiver,4_1_2
-0.9878493328948628,0.9462915545708696,-1.0439164632963878,0.29652404054318104,inertia,4_1_2
-1.5068463076786511,1.4977004965827767,-1.0061065687811028,0.31436430919474834,recip,4_1_2
-0.6634832085000614,0.5022460554830881,-1.3210321937957012,0.18649062995750088,nodeTrans,4_1_2
-1.8891828490873006,1.1384679197816538,-1.6594080661048631,0.09703359201246364,cycle,4_1_2
0.7415907255331503,0.5632409910774921,1.3166490672393558,0.18795628347528148,outdeg,4_1_1
-0.9602737485740467,0.14995221567209316,-6.4038650197334714,1.5149215215615186e-10,diff,4_1_1
0.6709547435569019,0.866188663803428,0.7746057776959867,0.4385726422071141,commonReceiver,4_1_1
-0.3476889886083899,0.7753398708513558,-0.44843429530666695,0.6538397954353241,inertia,4_1_1
2.1438252482812707,1.3408137791161148,1.5988985806026796,0.10984313949122515,recip,4_1_1
-0.5569279084710026,0.37806684688001857,-1.4730937480158013,0.14072575901372364,nodeTrans,4_1_1
1.0230550194225394,0.7353131500372786,1.391318813447948,0.16412877130791115,cycle,4_1_1
1.3961172660176013,1.0366080979627075,1.3468130036427974,0.17804046561239617,outdeg,4_2_1
-1.194421145657838,0.14537333292996535,-8.216232795826858,2.220446049250313e-16,diff,4_2_1
-0.8255514721781145,1.4870635712215738,-0.5551554675634688,0.5787883259096609,commonReceiver,4_2_1
-1.9400935763534128,1.31002036346038,-1.4809644418264714,0.13861604913222525,inertia,4_2_1
-0.3341600490656043,1.4431562027121483,-0.23154808082286005,0.8168890370266715,recip,4_2_1
0.43866545949542796,0.4660910335996672,0.9411583314692222,0.3466237266188157,nodeTrans,4_2_1
0.30651934743155146,1.1093531048986054,0.27630458334505426,0.7823141358973875,cycle,4_2_1
6.399716186352868,36.02448488213648,0.17764906860684374,0.8589985862308751,outdeg,1_8_12
-1.4046317552441967,0.13718213372013277,-10.239174134073508,0,diff,1_8_12
0.31835378076002335,2.140805464346311,0.1487074776582896,0.8817844605324157,commonReceiver,1_8_12
-0.8076163845968998,1.5826010783075795,-0.510309512401292,0.6098346395507996,inertia,1_8_12
-5.891918159888876,36.05529739389581,-0.16341338404509684,0.8701929655858838,recip,1_8_12
0.3142720806966211,1.4825882620365378,0.21197529263109463,0.83212630993698,nodeTrans,1_8_12
-6.034856025158108,35.98008513573678,-0.16772767497328853,0.8667975231349674,cycle,1_8_12
8.314772397821478,63.84026261785629,0.1302433927565927,0.89637386448714,outdeg,3_5_12
-0.14614708196466208,0.16595733155794495,-0.8806304644253333,0.37851786410661026,diff,3_5_12
-39.01231774715097,143.53585100899312,-0.27179493814898337,0.785779697533558,commonReceiver,3_5_12
-22.702028380074154,101.80126928835993,-0.22300339218530676,0.8235328663998218,inertia,3_5_12
-14.310590751644657,114.8996064521391,-0.12454864897736327,0.9008808838973277,recip,3_5_12
14.780864072516884,72.86297119829766,0.2028583768879057,0.8392457282342338,nodeTrans,3_5_12
0.14194304953111736,81.63979037318919,0.0017386503429549715,0.9986127584336382,cycle,3_5_12
20.335276171985566,152.5039692268806,0.13334260265536246,0.8939224363579275,outdeg,3_4_12
-1.7804204083722897,0.1654596376244637,-10.760451515149754,0,diff,3_4_12
6.698439876756071,62.26034586260156,0.10758757896299574,0.9143228503470571,commonReceiver,3_4_12
-1.5631180108107159,1.492874524289419,-1.0470525053367974,0.29507536272611024,inertia,3_4_12
-13.85413869277075,186.76140914719076,-0.07418094967280954,0.9408664040401509,recip,3_4_12
-8.272896948422552,62.252036401581556,-0.13289359556135538,0.8942775319803482,nodeTrans,3_4_12
-10.053317356773372,107.812488351553,-0.09324817106522666,0.9257064060928559,cycle,3_4_12
1.1276755737177109,1.0943033777159665,1.030496292601599,0.3027770917129058,outdeg,2_3_12
-1.1162585283059991,0.1593332970022294,-7.0058082604691245,2.4555912858659212e-12,diff,2_3_12
-1.0254242108774136,0.8807927306783607,-1.1642060329990032,0.24434052592876276,commonReceiver,2_3_12
-0.09805113439667675,0.8001250727399374,-0.12254475923484284,0.9024676003416456,inertia,2_3_12
-0.2161434260840853,1.1445306401941053,-0.18884896436449156,0.8502111942369175,recip,2_3_12
-0.23213579444402493,0.20980207787886837,-1.1064513602103179,0.26853120572306555,nodeTrans,2_3_12
0.8177326364626836,0.6689933381527081,1.2223330036748787,0.22158172336627202,cycle,2_3_12
1.10197738930493,0.8729849857089206,1.2623096700913508,0.2068373784210753,outdeg,2_2_12
-1.3061896535640518,0.3959238877001357,-3.2990928159235797,9.699783414620633e-4,diff,2_2_12
-1.1525107877150822,1.0648438197341974,-1.0823284751774847,0.27910659748705413,commonReceiver,2_2_12
-0.9332183515781747,1.0533926785627772,-0.8859168765549373,0.37566232120764553,inertia,2_2_12
0.9719191894208734,1.692529670569214,0.5742405621131638,0.56580502447661,recip,2_2_12
-0.06971258662723119,0.15810433122709175,-0.44092774743216956,0.6592653051301889,nodeTrans,2_2_12
1.2801994461418686,1.1386096911819967,1.1243531967595382,0.2608632190002953,cycle,2_2_12
7.250053338474601,62.3528513233337,0.11627460789048927,0.9074349090622924,outdeg,1_3_11
-1.0518498417674136,0.14971740417915066,-7.025568253299252,2.1320722964901506e-12,diff,1_3_11
18.0780324525955,97.95944444696612,0.18454609001363514,0.8535850734107979,commonReceiver,1_3_11
8.538019225153777,40.874506909571416,0.20888372412767783,0.8345390101633043,inertia,1_3_11
8.14169462776136,92.11406564938765,0.0883870945263774,0.929569018226285,recip,1_3_11
-10.786029159740783,72.46988649331882,-0.1488346357591601,0.8816841196278511,nodeTrans,1_3_11
5.444140045782197,68.50795600089025,0.07946726721362773,0.9366609662305083,cycle,1_3_11
0.2346989423253496,1.5747795080735674,0.1490360657616491,0.8815251743918546,outdeg,2_1_11
-2.0551883400918407,0.1822487964590843,-11.276828050566799,0,diff,2_1_11
15.503799573686416,68.94943466408958,0.22485753000323214,0.8220901093724364,commonReceiver,2_1_11
7.102640248336136,29.647612665730286,0.23956870755216278,0.8106646261365897,inertia,2_1_11
9.775430962914099,128.02337431943897,0.07635661077423894,0.9391353883685629,recip,2_1_11
-8.0143917464684,62.25914543900827,-0.12872633715025275,0.8975741947561506,nodeTrans,2_1_11
2.135339596537026,68.98969343401856,0.03095157392718748,0.9753081595574442,cycle,2_1_11
8.161351288398274,59.06697190496709,0.1381711475158923,0.8901051572996848,outdeg,3_6_9
-0.5164605437483519,0.1389747562619549,-3.7162183812351524,2.0222681105575013e-4,diff,3_6_9
17.485798418321135,122.05246228756066,0.14326461007500094,0.8860812045388149,commonReceiver,3_6_9
7.4622681951181935,53.664829163424905,0.1390532367557424,0.8894080807894549,inertia,3_6_9
8.63417921616914,114.36517665167416,0.07549657569687099,0.9398196219611739,recip,3_6_9
-10.358665272218923,79.71261171593537,-0.12995014275950664,0.8966058724136186,nodeTrans,3_6_9
5.046829813584994,60.280409909763364,0.08372255300088097,0.9332770253948615,cycle,3_6_9
12.21539019595512,37.85448776946986,0.3226933163207928,0.7469275143933738,outdeg,1_5_9
-1.2074663841594218,0.1728404694939379,-6.986016571783102,2.8279600883251987e-12,diff,1_5_9
-10.068457065348596,37.80510761225961,-0.26632531161169215,0.7899886809722645,commonReceiver,1_5_9
-9.811602770190767,37.85086944604347,-0.2592173684194292,0.7954675309299672,inertia,1_5_9
-10.872109190621734,37.79631555718969,-0.2876499740873186,0.773614687012026,recip,1_5_9
-1.1857290168230488,1.3261281330658912,-0.8941285440357472,0.3712531186049577,nodeTrans,1_5_9
0.25880812545965465,2.015869186354315,0.128385376993488,0.8978440028564099,cycle,1_5_9
3.7904172053143586,2.0066284194274706,1.8889482320776843,0.05889876569424657,outdeg,3_4_9
-1.4348149709876965,0.13421358939611028,-10.690534225659267,0,diff,3_4_9
2.3174916458655783,1.498629982892926,1.5464068331209668,0.12200634493615814,commonReceiver,3_4_9
0.7804025667734975,1.3146966514407097,0.593598961340849,0.5527803758987548,inertia,3_4_9
-2.984123418470126,2.3274729012108297,-1.2821302524801403,0.19979695812651133,recip,3_4_9
-1.3057822127931054,0.5064853590003314,-2.5781243022905445,0.009933825662410634,nodeTrans,3_4_9
-1.4902744974556286,1.5365742380403504,-0.9698682045823118,0.3321121904513844,cycle,3_4_9
2.0595690647258884,0.5975844453341285,3.4464904178928517,5.679187050218193e-4,outdeg,3_3_9
0.03591873122530086,0.32859812097399316,0.1093089976255331,0.9129574102878444,diff,3_3_9
2.158489403499995,0.6376789588009647,3.384915518552828,7.120016447714761e-4,commonReceiver,3_3_9
3.0076627241775684,0.6511863058762,4.618743817302216,3.860701518476617e-6,inertia,3_3_9
1.673281343593425,1.2638108189096957,1.3239966920341641,0.18550414333508747,recip,3_3_9
-1.3240705954851937,0.18473218951073983,-7.167514221489893,7.636113963371827e-13,nodeTrans,3_3_9
0.15292260807763078,0.7406963724912525,0.20645788714111296,0.8364332572520092,cycle,3_3_9
-0.3184248700896054,1.0774243251041777,-0.29554267772710296,0.7675793553672761,outdeg,2_2_9
-1.9061530693854478,0.1797590448830414,-10.603934119841753,0,diff,2_2_9
-12.680421975693418,61.42895990888199,-0.20642416857622817,0.8364595935534604,commonReceiver,2_2_9
-13.336503417001605,61.41517345137813,-0.21715323213342386,0.8280889303357488,inertia,2_2_9
11.412047409460337,61.397604680942685,0.1858712154776055,0.8525457555457985,recip,2_2_9
-0.015172062610906877,0.6198136432918344,-0.024478426338484502,0.980470991846569,nodeTrans,2_2_9
11.609732215989819,61.396756003430966,0.18909357711572,0.8500194753962615,cycle,2_2_9
8.581057847174504,816.9348618220869,0.010503968245442925,0.9916192000237023,outdeg,2_1_9
-7.400373691365228,56.88491428058843,-0.130093782946783,0.8964922288103485,diff,2_1_9
-10.200590261213119,634.4061484019169,-0.016078958703203982,0.9871713998685352,commonReceiver,2_1_9
-11.275280911924986,480.16961643915624,-0.023481870834602694,0.9812658994765218,inertia,2_1_9
12.166695204959689,685.7199650059523,0.01774295022145677,0.9858439167105848,recip,2_1_9
-1.0746906333790665,624.8736043079258,-0.0017198528245873535,0.9986277566609003,nodeTrans,2_1_9
4.867494969168539,636.8336223706013,0.007643275728830679,0.9939016076797362,cycle,2_1_9
-8.261557887561121,107.8070775871478,-0.07663279695976122,0.938915667459058,outdeg,1_5_8
-1.2551813493596493,0.14758072508552444,-8.505049345924135,0,diff,1_5_8
16.523115775122854,124.48489053087238,0.13273189786052875,0.8944054152102505,commonReceiver,1_5_8
4.153532312990213e-12,88.02411024978309,4.7186302720968975e-14,0.9999999999999623,inertia,1_5_8
15.267934425765034,124.48497801171305,0.12264881007834087,0.9023852013400262,recip,1_5_8
-7.006376538191638,107.80717860109114,-0.06498988869856877,0.948182050885275,nodeTrans,1_5_8
8.2615578875716,107.80707758711198,0.07663279695988388,0.9389156674589603,cycle,1_5_8
11.242402846454102,257.8976750583628,0.043592493976186183,0.9652292349509781,outdeg,1_4_8
-1.8510635769284232,0.20915845488646692,-8.850053792629119,0,diff,1_4_8
-0.21258565665372672,169.0317052791564,-0.0012576673488718631,0.998996526904246,commonReceiver,1_4_8
-12.728676419691604,206.40392971342618,-0.06166876976307699,0.9508266107337309,inertia,1_4_8
15.754659036924863,240.24756438947475,0.06557676901724742,0.9477147849317564,recip,1_4_8
-12.731020182175705,128.49477757741363,-0.09907811369614386,0.9210762493128812,nodeTrans,1_4_8
13.49745032948103,178.22735368439047,0.07573164304163242,0.9396326007676397,cycle,1_4_8
21.879367689356627,225.23372538718593,0.09714072637987542,0.922614638804464,outdeg,1_3_8
-2.0854551897143447,0.19124425581530638,-10.904668382449968,0,diff,1_3_8
7.639002340090407,102.62789660183952,0.07443397548842956,0.9406650752453265,commonReceiver,1_3_8
-1.6228138037974948,1.499428281221177,-1.082288378925219,0.2791244081220752,inertia,1_3_8
-13.44323139941701,246.44006044343078,-0.05454970013896277,0.9564972125202422,recip,1_3_8
-9.255802495853388,102.62260204317899,-0.09019263117065539,0.9281341399363345,nodeTrans,1_3_8
-10.08148234981716,138.3179562904443,-0.07288628765341032,0.9418966057867681,cycle,1_3_8
4.536559387206818,3.02725041561156,1.4985742057583797,0.13398412852064823,outdeg,1_2_8
-0.8966803489442167,0.14283962923136487,-6.277532039038104,3.439895035484142e-10,diff,1_2_8
-6.226848919557764,42.09696719638873,-0.14791680575250396,0.8824084250312287,commonReceiver,1_2_8
-6.706316434136849,42.06655024613073,-0.1594215925693525,0.8733367280497442,inertia,1_2_8
5.9757499179924505,42.224426266688354,0.14152353143296187,0.8874563717313491,recip,1_2_8
-2.522296544305957,1.4075600130966524,-1.7919637676811153,0.07313877008750613,nodeTrans,1_2_8
6.891400472225199,42.10974759873262,0.16365333124040407,0.8700040583753268,cycle,1_2_8
3.0595975057398284,1.5382621202872444,1.9889961960244462,0.04670162284022861,outdeg,3_1_8
-0.2912405907170355,0.15337103438302682,-1.8989282551860154,0.05757390972131082,diff,3_1_8
1.400320461477817,1.1070361538703488,1.2649274882144603,0.20589732252884074,commonReceiver,3_1_8
0.06168383541763847,1.0753526016445296,0.05736149735752328,0.9542572331347783,inertia,3_1_8
-0.22383334829100107,2.1284622372960786,-0.10516200117101954,0.9162472621569508,recip,3_1_8
-0.8017516529144497,0.32105644895885294,-2.4972295542246012,0.012516790057095717,nodeTrans,3_1_8
-0.9961611293593879,1.4289849117636393,-0.6971110199686682,0.48573331821429555,cycle,3_1_8
10.165804366804506,37.79055418442846,0.2690038446430963,0.7879267240895482,outdeg,3_13_8
-0.8259834364114609,0.1216855244654173,-6.787852869436439,1.1381562359247255e-11,diff,3_13_8
-8.430609281850451,37.81323349885616,-0.222953937068235,0.82357135701451,commonReceiver,3_13_8
-8.014354066296248,37.775064740872715,-0.21215990286906633,0.8319822875008607,inertia,3_13_8
-7.809080812572457,37.9502984326642,-0.20577126228475462,0.83696959017973,recip,3_13_8
-1.0868302393748701,1.6865060557054214,-0.6444271194272572,0.5192985034438653,nodeTrans,3_13_8
0.6940132200835565,2.574524301854466,0.26956949661871477,0.7874914699956239,cycle,3_13_8
6.925722851709144,66.02255488958126,0.10489934634144343,0.9164556776517601,outdeg,3_12_8
-1.4541745286513734,0.12863057501270678,-11.305045697787813,0,diff,3_12_8
-14.600135747204593,139.77817998425633,-0.10445218094018004,0.9168105147062753,commonReceiver,3_12_8
-15.9606717173936,79.4783053456688,-0.20081796721730658,0.8408409133088057,inertia,3_12_8
13.389769617706248,226.18426036456748,0.05919850300867266,0.9527940019793475,recip,3_12_8
-2.2521681744941593,115.02139759134471,-0.019580427830444253,0.984378077169596,nodeTrans,3_12_8
11.616218649857432,123.29097336063172,0.09421791663433025,0.9249360526671548,cycle,3_12_8
15.615866463790436,88.03560156478808,0.17738126605857568,0.8592089214997147,outdeg,3_11_8
-0.9072493113397511,0.15217604544984564,-5.961840502937522,2.494125350693821e-9,diff,3_11_8
-0.454720557061639,88.04336813620988,-0.005164733774815966,0.995879156980646,commonReceiver,3_11_8
-8.261557887564756,62.25850939949874,-0.13269764996383404,0.8944325014866621,inertia,3_11_8
-16.52311577513019,88.06954062174593,-0.18761441990592534,0.8511789215272245,recip,3_11_8
1.3619698684007027,88.03196407012332,0.01547131070841272,0.9876561724917567,nodeTrans,3_11_8
-9.168807198902588,62.2586953780074,-0.14726950417501725,0.8829193021366875,cycle,3_11_8
1.7546891244384772,1.5209079757269763,1.1537115673285598,0.24861843994390087,outdeg,3_10_8
-1.7511233568483078,0.14815327393609243,-11.819673709024308,0,diff,3_10_8
6.662279490324978,45.0898980417524,0.14775547915756723,0.8825357460665519,commonReceiver,3_10_8
-0.5789362783370099,1.1058990006514477,-0.523498328505567,0.6006275139111292,inertia,3_10_8
17.741312311838286,90.19758846202373,0.19669386526124238,0.8440671111277589,recip,3_10_8
-8.966158143907922,45.09109226523898,-0.19884544138266513,0.8423836486057454,nodeTrans,3_10_8
10.155558944012174,45.12428079883231,0.2250575247788763,0.8219345236350291,cycle,3_10_8
0.8568180727845277,1.6071850785365946,0.5331172397174657,0.5939524258993867,outdeg,2_9_7
-2.09603825035857,0.20612138532821023,-10.168950917058005,0,diff,2_9_7
4.569618036997908,37.80369447599144,0.12087755179325142,0.9037880228489314,commonReceiver,2_9_7
-0.48660033792446816,1.114668572038175,-0.4365426191524516,0.6624430843664011,inertia,2_9_7
9.454319729051097,75.55248307524272,0.12513579096580504,0.9004160488888404,recip,2_9_7
-4.908562517736776,37.79594213242812,-0.12987009294644183,0.8966692062313555,nodeTrans,2_9_7
4.289502598713468,37.83772769523331,0.11336575582084563,0.9097405875501057,cycle,2_9_7
5.298147311250774,65.99755665137283,0.08027793118520798,0.9360162099188802,outdeg,2_7_7
-1.3809704216550704,0.19905073309453905,-6.937781138435593,3.983036123145212e-12,diff,2_7_7
3.002577236970181,21.903560125587433,0.13708169903679776,0.8909662179531639,commonReceiver,2_7_7
-0.7869711971930823,1.5764487018375195,-0.49920507801857633,0.6176349175772387,inertia,2_7_7
2.033634791066212,90.34236238606269,0.02251031229818654,0.9820408860607881,recip,2_7_7
-3.978665694051033,21.833305445396284,-0.1822291958494981,0.8554028616045024,nodeTrans,2_7_7
-1.118893045134335,76.02510216672061,-0.014717415869835182,0.9882576250083706,cycle,2_7_7
17.57448114242867,118.98885847031656,0.14769854395075882,0.8825806807928875,outdeg,1_5_7
-1.1766165526551136,0.13858151870437427,-8.490429053278763,0,diff,1_5_7
2.295805887936933,134.61352030823693,0.017054794218886896,0.9863929026486207,commonReceiver,1_5_7
-7.730676828609812,62.25400964451953,-0.12417958092584282,0.9011730891494971,inertia,1_5_7
-26.24166890358961,85.58799036908661,-0.30660456905724703,0.7591443754473464,recip,1_5_7
-1.7649248289842794,101.83881128616315,-0.017330571779995627,0.9861728965091219,nodeTrans,1_5_7
-16.803494463370296,58.74648865196653,-0.2860340226106059,0.7748520633905844,cycle,1_5_7
1.5994006229943087,1.06284569422286,1.504828623466148,0.13236814272371555,outdeg,1_4_7
-0.9168295790405121,0.14192600872757022,-6.459912367439181,1.047635311834938e-10,diff,1_4_7
-1.5166734652521492,0.9117753040090933,-1.6634289814423653,0.09622659583686732,commonReceiver,1_4_7
-1.11395150643453,0.9227496652438518,-1.2072087895476504,0.2273517463233412,inertia,1_4_7
0.42254823179822626,1.1360969296540175,0.3719297365999461,0.7099451642252832,recip,1_4_7
-0.15330332623497817,0.26374022457412194,-0.5812663824129473,0.5610609340781327,nodeTrans,1_4_7
